Date of Sale,City,Department,Product,Sale,Predicted Sale,Flag
2/16/2014,A,Mens Lower,15355,17,13,History
2/23/2014,A,Mens Lower,15355,11,17,History
3/2/2014,A,Mens Lower,15355,19,14,History
3/9/2014,A,Mens Lower,15355,16,14,History
3/16/2014,A,Mens Lower,15355,3,10,History
3/23/2014,A,Mens Lower,15355,5,8,History
3/30/2014,A,Mens Lower,15355,5,8,History
4/6/2014,A,Mens Lower,15355,11,10,History
4/13/2014,A,Mens Lower,15355,21,23,History
4/20/2014,A,Mens Lower,15355,13,22,History
4/27/2014,A,Mens Lower,15355,14,17,History
5/4/2014,A,Mens Lower,15355,23,19,History
5/11/2014,A,Mens Lower,15355,7,14,History
5/18/2014,A,Mens Lower,15355,7,6,History
5/25/2014,A,Mens Lower,15355,9,9,History
6/1/2014,A,Mens Lower,15355,17,10,History
6/8/2014,A,Mens Lower,15355,12,19,History
6/15/2014,A,Mens Lower,15355,24,19,History
6/22/2014,A,Mens Lower,15355,10,18,History
6/29/2014,A,Mens Lower,15355,4,9,History
7/6/2014,A,Mens Lower,15355,2,3,History
7/13/2014,A,Mens Lower,15355,12,7,History
7/20/2014,A,Mens Lower,15355,13,8,History
7/27/2014,A,Mens Lower,15355,24,18,History
8/3/2014,A,Mens Lower,15355,20,23,History
8/10/2014,A,Mens Lower,15355,14,18,History
8/17/2014,A,Mens Lower,15355,6,11,History
8/24/2014,A,Mens Lower,15355,1,1,History
8/31/2014,A,Mens Lower,15355,0,1,History
9/7/2014,A,Mens Lower,15355,0,1,History
9/14/2014,A,Mens Lower,15355,0,6,History
9/21/2014,A,Mens Lower,15355,12,11,History
9/28/2014,A,Mens Lower,15355,34,22,History
10/5/2014,A,Mens Lower,15355,21,24,History
10/12/2014,A,Mens Lower,15355,10,10,History
10/19/2014,A,Mens Lower,15355,21,18,History
10/26/2014,A,Mens Lower,15355,6,15,History
11/2/2014,A,Mens Lower,15355,2,5,History
11/9/2014,A,Mens Lower,15355,6,11,History
11/16/2014,A,Mens Lower,15355,4,16,History
11/23/2014,A,Mens Lower,15355,4,0,History
11/30/2014,A,Mens Lower,15355,4,10,History
12/7/2014,A,Mens Lower,15355,5,7,History
12/14/2014,A,Mens Lower,15355,0,4,History
12/21/2014,A,Mens Lower,15355,2,5,History
12/28/2014,A,Mens Lower,15355,0,3,History
1/4/2015,A,Mens Lower,15355,2,2,History
1/11/2015,A,Mens Lower,15355,4,6,History
1/18/2015,A,Mens Lower,15355,5,13,History
1/25/2015,A,Mens Lower,15355,9,8,History
2/1/2015,A,Mens Lower,15355,11,8,History
2/8/2015,A,Mens Lower,15355,8,9,History
2/15/2015,A,Mens Lower,15355,5,6,History
2/22/2015,A,Mens Lower,15355,10,7,History
3/1/2015,A,Mens Lower,15355,5,8,History
3/8/2015,A,Mens Lower,15355,5,2,History
3/15/2015,A,Mens Lower,15355,5,5,History
3/22/2015,A,Mens Lower,15355,6,6,History
3/29/2015,A,Mens Lower,15355,5,5,History
4/5/2015,A,Mens Lower,15355,10,8,History
4/12/2015,A,Mens Lower,15355,18,19,History
4/19/2015,A,Mens Lower,15355,17,12,History
4/26/2015,A,Mens Lower,15355,16,13,History
5/3/2015,A,Mens Lower,15355,19,17,History
5/10/2015,A,Mens Lower,15355,10,9,History
5/17/2015,A,Mens Lower,15355,7,7,History
5/24/2015,A,Mens Lower,15355,16,8,History
5/31/2015,A,Mens Lower,15355,Not Available,13,Forecast
6/7/2015,A,Mens Lower,15355,Not Available,11,Forecast
6/14/2015,A,Mens Lower,15355,Not Available,14,Forecast
6/21/2015,A,Mens Lower,15355,Not Available,10,Forecast
6/28/2015,A,Mens Lower,15355,Not Available,7,Forecast
7/5/2015,A,Mens Lower,15355,Not Available,3,Forecast
7/12/2015,A,Mens Lower,15355,Not Available,11,Forecast
7/19/2015,A,Mens Lower,15355,Not Available,6,Forecast
7/26/2015,A,Mens Lower,15355,Not Available,11,Forecast
9/21/2014,B,Mens Lower,15355,4,4,History
9/28/2014,B,Mens Lower,15355,30,30,History
10/5/2014,B,Mens Lower,15355,13,13,History
10/12/2014,B,Mens Lower,15355,9,9,History
10/19/2014,B,Mens Lower,15355,14,14,History
10/26/2014,B,Mens Lower,15355,5,5,History
11/2/2014,B,Mens Lower,15355,3,3,History
11/9/2014,B,Mens Lower,15355,1,7,History
11/16/2014,B,Mens Lower,15355,0,4,History
11/23/2014,B,Mens Lower,15355,9,10,History
11/30/2014,B,Mens Lower,15355,4,2,History
12/7/2014,B,Mens Lower,15355,3,4,History
12/14/2014,B,Mens Lower,15355,2,0,History
12/21/2014,B,Mens Lower,15355,0,0,History
12/28/2014,B,Mens Lower,15355,4,0,History
1/4/2015,B,Mens Lower,15355,3,0,History
1/11/2015,B,Mens Lower,15355,2,8,History
1/18/2015,B,Mens Lower,15355,2,1,History
1/25/2015,B,Mens Lower,15355,4,4,History
2/1/2015,B,Mens Lower,15355,5,0,History
2/8/2015,B,Mens Lower,15355,4,0,History
2/15/2015,B,Mens Lower,15355,11,0,History
2/22/2015,B,Mens Lower,15355,8,4,History
3/1/2015,B,Mens Lower,15355,13,14,History
3/8/2015,B,Mens Lower,15355,5,11,History
3/15/2015,B,Mens Lower,15355,10,13,History
3/22/2015,B,Mens Lower,15355,9,10,History
3/29/2015,B,Mens Lower,15355,8,9,History
4/5/2015,B,Mens Lower,15355,15,9,History
4/12/2015,B,Mens Lower,15355,26,10,History
4/19/2015,B,Mens Lower,15355,13,23,History
4/26/2015,B,Mens Lower,15355,22,17,History
5/3/2015,B,Mens Lower,15355,28,23,History
5/10/2015,B,Mens Lower,15355,29,24,History
5/17/2015,B,Mens Lower,15355,24,26,History
5/24/2015,B,Mens Lower,15355,23,30,History
5/31/2015,B,Mens Lower,15355,Not Available,30,Forecast
6/7/2015,B,Mens Lower,15355,Not Available,33,Forecast
6/14/2015,B,Mens Lower,15355,Not Available,33,Forecast
6/21/2015,B,Mens Lower,15355,Not Available,38,Forecast
6/28/2015,B,Mens Lower,15355,Not Available,37,Forecast
7/5/2015,B,Mens Lower,15355,Not Available,36,Forecast
7/12/2015,B,Mens Lower,15355,Not Available,38,Forecast
7/19/2015,B,Mens Lower,15355,Not Available,42,Forecast
7/26/2015,B,Mens Lower,15355,Not Available,45,Forecast
7/28/2013,C,Mens Lower,15355,10,10,History
8/4/2013,C,Mens Lower,15355,8,6,History
8/11/2013,C,Mens Lower,15355,12,15,History
8/18/2013,C,Mens Lower,15355,1,1,History
8/25/2013,C,Mens Lower,15355,6,6,History
9/1/2013,C,Mens Lower,15355,4,6,History
9/8/2013,C,Mens Lower,15355,5,4,History
9/15/2013,C,Mens Lower,15355,5,3,History
9/22/2013,C,Mens Lower,15355,0,0,History
9/29/2013,C,Mens Lower,15355,2,3,History
10/6/2013,C,Mens Lower,15355,7,3,History
10/13/2013,C,Mens Lower,15355,8,11,History
10/20/2013,C,Mens Lower,15355,13,18,History
10/27/2013,C,Mens Lower,15355,49,25,History
11/3/2013,C,Mens Lower,15355,10,11,History
11/10/2013,C,Mens Lower,15355,12,17,History
11/17/2013,C,Mens Lower,15355,14,27,History
11/24/2013,C,Mens Lower,15355,12,9,History
12/1/2013,C,Mens Lower,15355,7,10,History
12/8/2013,C,Mens Lower,15355,3,5,History
12/15/2013,C,Mens Lower,15355,4,6,History
12/22/2013,C,Mens Lower,15355,7,3,History
12/29/2013,C,Mens Lower,15355,4,3,History
1/5/2014,C,Mens Lower,15355,8,5,History
1/12/2014,C,Mens Lower,15355,5,3,History
1/19/2014,C,Mens Lower,15355,6,5,History
1/26/2014,C,Mens Lower,15355,7,9,History
2/2/2014,C,Mens Lower,15355,12,15,History
2/9/2014,C,Mens Lower,15355,18,15,History
2/16/2014,C,Mens Lower,15355,5,9,History
2/23/2014,C,Mens Lower,15355,12,9,History
3/2/2014,C,Mens Lower,15355,4,6,History
3/9/2014,C,Mens Lower,15355,15,11,History
3/16/2014,C,Mens Lower,15355,6,8,History
3/23/2014,C,Mens Lower,15355,6,13,History
3/30/2014,C,Mens Lower,15355,20,14,History
4/6/2014,C,Mens Lower,15355,12,11,History
4/13/2014,C,Mens Lower,15355,7,13,History
4/20/2014,C,Mens Lower,15355,5,13,History
4/27/2014,C,Mens Lower,15355,3,8,History
5/4/2014,C,Mens Lower,15355,12,6,History
5/11/2014,C,Mens Lower,15355,6,6,History
5/18/2014,C,Mens Lower,15355,1,6,History
5/25/2014,C,Mens Lower,15355,4,2,History
6/1/2014,C,Mens Lower,15355,9,8,History
6/8/2014,C,Mens Lower,15355,6,4,History
6/15/2014,C,Mens Lower,15355,8,6,History
6/22/2014,C,Mens Lower,15355,9,9,History
6/29/2014,C,Mens Lower,15355,16,11,History
7/6/2014,C,Mens Lower,15355,6,12,History
7/13/2014,C,Mens Lower,15355,8,7,History
7/20/2014,C,Mens Lower,15355,8,11,History
7/27/2014,C,Mens Lower,15355,11,9,History
8/3/2014,C,Mens Lower,15355,6,7,History
8/10/2014,C,Mens Lower,15355,15,13,History
8/17/2014,C,Mens Lower,15355,5,5,History
8/24/2014,C,Mens Lower,15355,7,7,History
8/31/2014,C,Mens Lower,15355,9,6,History
9/7/2014,C,Mens Lower,15355,4,4,History
9/14/2014,C,Mens Lower,15355,3,2,History
9/21/2014,C,Mens Lower,15355,2,1,History
9/28/2014,C,Mens Lower,15355,3,3,History
10/5/2014,C,Mens Lower,15355,1,8,History
10/12/2014,C,Mens Lower,15355,10,10,History
10/19/2014,C,Mens Lower,15355,19,15,History
10/26/2014,C,Mens Lower,15355,0,24,History
11/2/2014,C,Mens Lower,15355,1,0,History
11/9/2014,C,Mens Lower,15355,2,4,History
11/16/2014,C,Mens Lower,15355,3,13,History
11/23/2014,C,Mens Lower,15355,5,0,History
11/30/2014,C,Mens Lower,15355,6,0,History
12/7/2014,C,Mens Lower,15355,2,0,History
12/14/2014,C,Mens Lower,15355,0,0,History
12/21/2014,C,Mens Lower,15355,2,0,History
12/28/2014,C,Mens Lower,15355,5,1,History
1/4/2015,C,Mens Lower,15355,2,3,History
1/11/2015,C,Mens Lower,15355,2,4,History
1/18/2015,C,Mens Lower,15355,3,2,History
1/25/2015,C,Mens Lower,15355,6,3,History
2/1/2015,C,Mens Lower,15355,7,5,History
2/8/2015,C,Mens Lower,15355,10,7,History
2/15/2015,C,Mens Lower,15355,6,4,History
2/22/2015,C,Mens Lower,15355,1,4,History
3/1/2015,C,Mens Lower,15355,4,4,History
3/8/2015,C,Mens Lower,15355,1,7,History
3/15/2015,C,Mens Lower,15355,1,1,History
3/22/2015,C,Mens Lower,15355,5,1,History
3/29/2015,C,Mens Lower,15355,6,6,History
4/5/2015,C,Mens Lower,15355,3,5,History
4/12/2015,C,Mens Lower,15355,4,5,History
4/19/2015,C,Mens Lower,15355,9,9,History
4/26/2015,C,Mens Lower,15355,1,4,History
5/3/2015,C,Mens Lower,15355,2,3,History
5/10/2015,C,Mens Lower,15355,3,0,History
5/17/2015,C,Mens Lower,15355,0,0,History
5/24/2015,C,Mens Lower,15355,1,0,History
5/31/2015,C,Mens Lower,15355,Not Available,4,Forecast
6/7/2015,C,Mens Lower,15355,Not Available,12,Forecast
6/14/2015,C,Mens Lower,15355,Not Available,19,Forecast
6/21/2015,C,Mens Lower,15355,Not Available,10,Forecast
6/28/2015,C,Mens Lower,15355,Not Available,10,Forecast
7/5/2015,C,Mens Lower,15355,Not Available,4,Forecast
7/12/2015,C,Mens Lower,15355,Not Available,4,Forecast
7/19/2015,C,Mens Lower,15355,Not Available,3,Forecast
7/26/2015,C,Mens Lower,15355,Not Available,5,Forecast
7/28/2013,A,Mens Lower,15356,6,7,History
8/4/2013,A,Mens Lower,15356,8,13,History
8/11/2013,A,Mens Lower,15356,12,7,History
8/18/2013,A,Mens Lower,15356,2,7,History
8/25/2013,A,Mens Lower,15356,2,2,History
9/1/2013,A,Mens Lower,15356,8,4,History
9/8/2013,A,Mens Lower,15356,7,4,History
9/15/2013,A,Mens Lower,15356,2,2,History
9/22/2013,A,Mens Lower,15356,1,8,History
9/29/2013,A,Mens Lower,15356,1,3,History
10/6/2013,A,Mens Lower,15356,5,2,History
10/13/2013,A,Mens Lower,15356,1,4,History
10/20/2013,A,Mens Lower,15356,5,7,History
10/27/2013,A,Mens Lower,15356,18,5,History
11/3/2013,A,Mens Lower,15356,9,7,History
11/10/2013,A,Mens Lower,15356,3,8,History
11/17/2013,A,Mens Lower,15356,1,9,History
11/24/2013,A,Mens Lower,15356,5,0,History
12/1/2013,A,Mens Lower,15356,1,0,History
12/8/2013,A,Mens Lower,15356,3,0,History
12/15/2013,A,Mens Lower,15356,1,4,History
12/22/2013,A,Mens Lower,15356,6,1,History
12/29/2013,A,Mens Lower,15356,2,4,History
1/5/2014,A,Mens Lower,15356,5,2,History
1/12/2014,A,Mens Lower,15356,9,10,History
1/19/2014,A,Mens Lower,15356,3,9,History
1/26/2014,A,Mens Lower,15356,11,5,History
2/2/2014,A,Mens Lower,15356,5,8,History
2/9/2014,A,Mens Lower,15356,4,4,History
2/16/2014,A,Mens Lower,15356,8,8,History
2/23/2014,A,Mens Lower,15356,11,5,History
3/2/2014,A,Mens Lower,15356,8,8,History
3/9/2014,A,Mens Lower,15356,9,8,History
3/16/2014,A,Mens Lower,15356,11,7,History
3/23/2014,A,Mens Lower,15356,2,8,History
3/30/2014,A,Mens Lower,15356,8,3,History
4/6/2014,A,Mens Lower,15356,6,10,History
4/13/2014,A,Mens Lower,15356,5,7,History
4/20/2014,A,Mens Lower,15356,5,7,History
4/27/2014,A,Mens Lower,15356,7,11,History
5/4/2014,A,Mens Lower,15356,4,8,History
5/11/2014,A,Mens Lower,15356,2,3,History
5/18/2014,A,Mens Lower,15356,9,2,History
5/25/2014,A,Mens Lower,15356,1,5,History
6/1/2014,A,Mens Lower,15356,3,5,History
6/8/2014,A,Mens Lower,15356,2,11,History
6/15/2014,A,Mens Lower,15356,3,7,History
6/22/2014,A,Mens Lower,15356,1,0,History
6/29/2014,A,Mens Lower,15356,0,0,History
7/6/2014,A,Mens Lower,15356,3,1,History
7/13/2014,A,Mens Lower,15356,5,3,History
7/20/2014,A,Mens Lower,15356,6,1,History
7/27/2014,A,Mens Lower,15356,6,6,History
8/3/2014,A,Mens Lower,15356,11,6,History
8/10/2014,A,Mens Lower,15356,10,9,History
8/17/2014,A,Mens Lower,15356,3,3,History
8/24/2014,A,Mens Lower,15356,1,3,History
8/31/2014,A,Mens Lower,15356,0,1,History
9/7/2014,A,Mens Lower,15356,0,0,History
9/14/2014,A,Mens Lower,15356,0,0,History
9/21/2014,A,Mens Lower,15356,6,2,History
9/28/2014,A,Mens Lower,15356,14,7,History
10/5/2014,A,Mens Lower,15356,14,12,History
10/12/2014,A,Mens Lower,15356,15,11,History
10/19/2014,A,Mens Lower,15356,24,18,History
10/26/2014,A,Mens Lower,15356,7,18,History
11/2/2014,A,Mens Lower,15356,1,4,History
11/9/2014,A,Mens Lower,15356,0,8,History
11/16/2014,A,Mens Lower,15356,3,6,History
11/23/2014,A,Mens Lower,15356,4,3,History
11/30/2014,A,Mens Lower,15356,1,4,History
12/7/2014,A,Mens Lower,15356,3,4,History
12/14/2014,A,Mens Lower,15356,1,2,History
12/21/2014,A,Mens Lower,15356,1,3,History
12/28/2014,A,Mens Lower,15356,2,1,History
1/4/2015,A,Mens Lower,15356,6,7,History
1/11/2015,A,Mens Lower,15356,6,10,History
1/18/2015,A,Mens Lower,15356,3,10,History
1/25/2015,A,Mens Lower,15356,6,6,History
2/1/2015,A,Mens Lower,15356,4,1,History
2/8/2015,A,Mens Lower,15356,9,3,History
2/15/2015,A,Mens Lower,15356,2,8,History
2/22/2015,A,Mens Lower,15356,5,4,History
3/1/2015,A,Mens Lower,15356,2,6,History
3/8/2015,A,Mens Lower,15356,0,1,History
3/15/2015,A,Mens Lower,15356,1,0,History
3/22/2015,A,Mens Lower,15356,4,0,History
3/29/2015,A,Mens Lower,15356,4,2,History
4/5/2015,A,Mens Lower,15356,3,2,History
4/12/2015,A,Mens Lower,15356,1,8,History
4/19/2015,A,Mens Lower,15356,3,0,History
4/26/2015,A,Mens Lower,15356,6,8,History
5/3/2015,A,Mens Lower,15356,1,3,History
5/10/2015,A,Mens Lower,15356,1,0,History
5/17/2015,A,Mens Lower,15356,0,0,History
5/24/2015,A,Mens Lower,15356,2,0,History
5/31/2015,A,Mens Lower,15356,Not Available,7,Forecast
6/7/2015,A,Mens Lower,15356,Not Available,9,Forecast
6/14/2015,A,Mens Lower,15356,Not Available,14,Forecast
6/21/2015,A,Mens Lower,15356,Not Available,3,Forecast
6/28/2015,A,Mens Lower,15356,Not Available,0,Forecast
7/5/2015,A,Mens Lower,15356,Not Available,1,Forecast
7/12/2015,A,Mens Lower,15356,Not Available,1,Forecast
7/19/2015,A,Mens Lower,15356,Not Available,1,Forecast
7/26/2015,A,Mens Lower,15356,Not Available,5,Forecast
9/21/2014,B,Mens Lower,15356,24,24,History
9/28/2014,B,Mens Lower,15356,76,76,History
10/5/2014,B,Mens Lower,15356,15,15,History
10/12/2014,B,Mens Lower,15356,10,10,History
10/19/2014,B,Mens Lower,15356,16,16,History
10/26/2014,B,Mens Lower,15356,10,10,History
11/2/2014,B,Mens Lower,15356,7,7,History
11/9/2014,B,Mens Lower,15356,8,18,History
11/16/2014,B,Mens Lower,15356,7,12,History
11/23/2014,B,Mens Lower,15356,15,16,History
11/30/2014,B,Mens Lower,15356,13,4,History
12/7/2014,B,Mens Lower,15356,16,6,History
12/14/2014,B,Mens Lower,15356,9,12,History
12/21/2014,B,Mens Lower,15356,10,6,History
12/28/2014,B,Mens Lower,15356,11,6,History
1/4/2015,B,Mens Lower,15356,10,6,History
1/11/2015,B,Mens Lower,15356,12,15,History
1/18/2015,B,Mens Lower,15356,16,5,History
1/25/2015,B,Mens Lower,15356,13,9,History
2/1/2015,B,Mens Lower,15356,12,13,History
2/8/2015,B,Mens Lower,15356,12,10,History
2/15/2015,B,Mens Lower,15356,8,10,History
2/22/2015,B,Mens Lower,15356,20,9,History
3/1/2015,B,Mens Lower,15356,9,21,History
3/8/2015,B,Mens Lower,15356,12,10,History
3/15/2015,B,Mens Lower,15356,7,11,History
3/22/2015,B,Mens Lower,15356,10,11,History
3/29/2015,B,Mens Lower,15356,10,8,History
4/5/2015,B,Mens Lower,15356,11,8,History
4/12/2015,B,Mens Lower,15356,4,10,History
4/19/2015,B,Mens Lower,15356,15,12,History
4/26/2015,B,Mens Lower,15356,8,8,History
5/3/2015,B,Mens Lower,15356,8,7,History
5/10/2015,B,Mens Lower,15356,15,9,History
5/17/2015,B,Mens Lower,15356,9,10,History
5/24/2015,B,Mens Lower,15356,11,9,History
5/31/2015,B,Mens Lower,15356,Not Available,10,Forecast
6/7/2015,B,Mens Lower,15356,Not Available,16,Forecast
6/14/2015,B,Mens Lower,15356,Not Available,11,Forecast
6/21/2015,B,Mens Lower,15356,Not Available,10,Forecast
6/28/2015,B,Mens Lower,15356,Not Available,13,Forecast
7/5/2015,B,Mens Lower,15356,Not Available,11,Forecast
7/12/2015,B,Mens Lower,15356,Not Available,11,Forecast
7/19/2015,B,Mens Lower,15356,Not Available,11,Forecast
7/26/2015,B,Mens Lower,15356,Not Available,17,Forecast
7/28/2013,C,Mens Lower,15356,8,11,History
8/4/2013,C,Mens Lower,15356,23,11,History
8/11/2013,C,Mens Lower,15356,16,23,History
8/18/2013,C,Mens Lower,15356,2,8,History
8/25/2013,C,Mens Lower,15356,10,7,History
9/1/2013,C,Mens Lower,15356,5,12,History
9/8/2013,C,Mens Lower,15356,8,7,History
9/15/2013,C,Mens Lower,15356,10,11,History
9/22/2013,C,Mens Lower,15356,9,13,History
9/29/2013,C,Mens Lower,15356,9,10,History
10/6/2013,C,Mens Lower,15356,13,8,History
10/13/2013,C,Mens Lower,15356,12,17,History
10/20/2013,C,Mens Lower,15356,9,11,History
10/27/2013,C,Mens Lower,15356,21,9,History
11/3/2013,C,Mens Lower,15356,9,14,History
11/10/2013,C,Mens Lower,15356,14,20,History
11/17/2013,C,Mens Lower,15356,5,16,History
11/24/2013,C,Mens Lower,15356,5,0,History
12/1/2013,C,Mens Lower,15356,2,9,History
12/8/2013,C,Mens Lower,15356,4,2,History
12/15/2013,C,Mens Lower,15356,3,4,History
12/22/2013,C,Mens Lower,15356,7,6,History
12/29/2013,C,Mens Lower,15356,8,5,History
1/5/2014,C,Mens Lower,15356,7,5,History
1/12/2014,C,Mens Lower,15356,3,4,History
1/19/2014,C,Mens Lower,15356,13,6,History
1/26/2014,C,Mens Lower,15356,6,10,History
2/2/2014,C,Mens Lower,15356,9,5,History
2/9/2014,C,Mens Lower,15356,9,9,History
2/16/2014,C,Mens Lower,15356,7,4,History
2/23/2014,C,Mens Lower,15356,9,8,History
3/2/2014,C,Mens Lower,15356,4,5,History
3/9/2014,C,Mens Lower,15356,24,10,History
3/16/2014,C,Mens Lower,15356,7,17,History
3/23/2014,C,Mens Lower,15356,5,12,History
3/30/2014,C,Mens Lower,15356,12,5,History
4/6/2014,C,Mens Lower,15356,4,8,History
4/13/2014,C,Mens Lower,15356,5,13,History
4/20/2014,C,Mens Lower,15356,4,4,History
4/27/2014,C,Mens Lower,15356,8,6,History
5/4/2014,C,Mens Lower,15356,6,4,History
5/11/2014,C,Mens Lower,15356,4,4,History
5/18/2014,C,Mens Lower,15356,3,7,History
5/25/2014,C,Mens Lower,15356,2,2,History
6/1/2014,C,Mens Lower,15356,3,1,History
6/8/2014,C,Mens Lower,15356,1,7,History
6/15/2014,C,Mens Lower,15356,7,4,History
6/22/2014,C,Mens Lower,15356,3,5,History
6/29/2014,C,Mens Lower,15356,4,3,History
7/6/2014,C,Mens Lower,15356,7,8,History
7/13/2014,C,Mens Lower,15356,6,3,History
7/20/2014,C,Mens Lower,15356,6,4,History
7/27/2014,C,Mens Lower,15356,7,4,History
8/3/2014,C,Mens Lower,15356,1,12,History
8/10/2014,C,Mens Lower,15356,4,0,History
8/17/2014,C,Mens Lower,15356,9,3,History
8/24/2014,C,Mens Lower,15356,6,11,History
8/31/2014,C,Mens Lower,15356,10,3,History
9/7/2014,C,Mens Lower,15356,11,11,History
9/14/2014,C,Mens Lower,15356,4,5,History
9/21/2014,C,Mens Lower,15356,13,8,History
9/28/2014,C,Mens Lower,15356,8,9,History
10/5/2014,C,Mens Lower,15356,7,8,History
10/12/2014,C,Mens Lower,15356,19,13,History
10/19/2014,C,Mens Lower,15356,22,18,History
10/26/2014,C,Mens Lower,15356,6,17,History
11/2/2014,C,Mens Lower,15356,0,0,History
11/9/2014,C,Mens Lower,15356,1,20,History
11/16/2014,C,Mens Lower,15356,3,3,History
11/23/2014,C,Mens Lower,15356,5,2,History
11/30/2014,C,Mens Lower,15356,10,8,History
12/7/2014,C,Mens Lower,15356,8,11,History
12/14/2014,C,Mens Lower,15356,4,2,History
12/21/2014,C,Mens Lower,15356,12,4,History
12/28/2014,C,Mens Lower,15356,8,10,History
1/4/2015,C,Mens Lower,15356,6,2,History
1/11/2015,C,Mens Lower,15356,7,7,History
1/18/2015,C,Mens Lower,15356,16,13,History
1/25/2015,C,Mens Lower,15356,15,13,History
2/1/2015,C,Mens Lower,15356,13,11,History
2/8/2015,C,Mens Lower,15356,8,10,History
2/15/2015,C,Mens Lower,15356,6,5,History
2/22/2015,C,Mens Lower,15356,9,8,History
3/1/2015,C,Mens Lower,15356,10,9,History
3/8/2015,C,Mens Lower,15356,13,19,History
3/15/2015,C,Mens Lower,15356,8,11,History
3/22/2015,C,Mens Lower,15356,15,15,History
3/29/2015,C,Mens Lower,15356,11,10,History
4/5/2015,C,Mens Lower,15356,7,6,History
4/12/2015,C,Mens Lower,15356,34,16,History
4/19/2015,C,Mens Lower,15356,26,29,History
4/26/2015,C,Mens Lower,15356,15,18,History
5/3/2015,C,Mens Lower,15356,6,13,History
5/10/2015,C,Mens Lower,15356,2,6,History
5/17/2015,C,Mens Lower,15356,8,6,History
5/24/2015,C,Mens Lower,15356,12,10,History
5/31/2015,C,Mens Lower,15356,Not Available,12,Forecast
6/7/2015,C,Mens Lower,15356,Not Available,40,Forecast
6/14/2015,C,Mens Lower,15356,Not Available,38,Forecast
6/21/2015,C,Mens Lower,15356,Not Available,26,Forecast
6/28/2015,C,Mens Lower,15356,Not Available,7,Forecast
7/5/2015,C,Mens Lower,15356,Not Available,15,Forecast
